Year,FIPS,spatial_scale,LandCover,area_m2,area_ha,area_prc,LandCoverGroup,Crop,irrigation_WaterUse_m,n_pdiv,fertilizer_kgHa,fertilizer_kgCrop,precip_m,precip_m_avg,tmin_C_avg,tmax_C_avg
2019,20013,county,Other Crops,45238500,4523.85,3.0370353363124662,all cult,NA,NA,NA,NA,NA,1.2744799998255876,0.1062066666521323,5.26888106908556,16.656732373359898
2019,20013,county,Sorghum,2359800,235.98,0.1584224938189851,all cult,Sorghum,NA,NA,112,26429.76,1.2744799998255876,0.1062066666521323,5.26888106908556,16.656732373359898
2019,20013,county,Soybeans,474486300,47448.63,31.85409904608149,all cult,Soybeans,0.049640131040133116,6,56,2657123.28,1.2744799998255876,0.1062066666521323,5.26888106908556,16.656732373359898
2019,20013,county,Wheat,6712200,671.22,0.4506159263546875,all cult,Wheat,NA,NA,89,59738.58,1.2744799998255876,0.1062066666521323,5.26888106908556,16.656732373359898
2019,20045,county,Corn,106110900,10611.09,8.534008713445763,all cult,Corn,0.06703360421686898,12,250,2652772.5,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Developed,136904400,13690.44,11.0105874373798,developed,NA,NA,NA,NA,NA,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Double Crop,4961700,496.17,0.3990465732879831,all cult,NA,NA,NA,NA,NA,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Grass/Pasture/Shrubland,381850199.99999994,38185.02,30.710444770810607,grassPastureHay,NA,NA,NA,NA,NA,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Other Crops,88737300,8873.73,7.136730452834258,all cult,NA,NA,NA,NA,NA,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Sorghum,831600,83.16,0.06688174019918308,all cult,Sorghum,NA,NA,112,9313.92,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Soybeans,156519900,15651.99,12.588171341753387,all cult,Soybeans,0.08587964223525467,6,56,876511.44,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20045,county,Wheat,8414100,841.41,0.6767071310845916,all cult,Wheat,NA,NA,89,74885.48999999999,1.314079207826959,0.10950660065224657,6.947728943273988,17.764229566114594
2019,20061,county,Corn,58998600,5899.86,5.528316239186497,all cult,Corn,0.09141675932517371,16,250,1474965,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Developed,71762400,7176.24,6.724316191960438,developed,NA,NA,NA,NA,NA,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Double Crop,8040599.999999999,804.06,0.7534243109633609,all cult,NA,NA,NA,NA,NA,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Grass/Pasture/Shrubland,573291000,57329.1,53.71879917624259,grassPastureHay,NA,NA,NA,NA,NA,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Other Crops,34739100,3473.91,3.2551404722268606,all cult,NA,NA,NA,NA,NA,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Sorghum,8217900,821.79,0.7700377639810219,all cult,Sorghum,NA,NA,112,92040.48,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Soybeans,57672900,5767.29,5.404094836673734,all cult,Soybeans,0.0368273008846036,7,56,322968.24,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20061,county,Wheat,17098200,1709.82,1.6021440630940151,all cult,Wheat,NA,NA,89,152173.97999999998,1.1175362502861768,0.0931280208571814,6.303498331705752,17.797830136617048
2019,20085,county,Corn,170679600,17067.96,10.035868848503066,all cult,Corn,NA,NA,250,4266990,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Developed,69637500,6963.75,4.094647614229423,developed,NA,NA,NA,NA,NA,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Double Crop,2021399.9999999998,202.14,0.11885723478590351,all cult,NA,NA,NA,NA,NA,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Grass/Pasture/Shrubland,804294000,80429.4,47.29205540461734,grassPastureHay,NA,NA,NA,NA,NA,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Other Crops,142434900,14243.49,8.37509565202666,all cult,NA,NA,NA,NA,NA,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Sorghum,6156900.000000001,615.69,0.36202241459054585,all cult,Sorghum,NA,NA,112,68957.28,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Soybeans,190300500,19030.05,11.18956723477532,all cult,Soybeans,NA,NA,56,1065682.8,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20085,county,Wheat,10183500,1018.35,0.5987843328595273,all cult,Wheat,NA,NA,89,90633.15000000001,1.280990476653284,0.10674920638777367,5.351794118729872,17.08354543742141
2019,20087,county,Corn,182240099.99999997,18224.01,12.68102758852621,all cult,Corn,0.07588702949267573,37,250,4556002.5,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Developed,72891900,7289.19,5.0721229569128505,developed,NA,NA,NA,NA,NA,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Double Crop,5274900,527.49,0.3670495814407307,all cult,NA,NA,NA,NA,NA,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Grass/Pasture/Shrubland,419320800,41932.08,29.17809325852478,grassPastureHay,NA,NA,NA,NA,NA,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Other Crops,98334900,9833.49,6.842553202149065,all cult,NA,NA,NA,NA,NA,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Sorghum,1866600,186.66,0.12988582697629678,all cult,Sorghum,NA,NA,112,20905.92,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Soybeans,175419900.00000003,17541.99,12.206449576555924,all cult,Soybeans,0.03088008980571869,7,56,982351.4400000001,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20087,county,Wheat,6425100,642.51,0.4470853031744372,all cult,Wheat,NA,NA,89,57183.39,1.3543295656582583,0.1128607971381882,6.218563046662727,17.60543111165367
2019,20091,county,Corn,42899399.99999999,4289.94,3.504247427834161,all cult,Corn,NA,NA,250,1072485,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Developed,565542000,56554.2,46.19642929346767,developed,NA,NA,NA,NA,NA,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Double Crop,2137500,213.75,0.1746021827110757,all cult,NA,NA,NA,NA,NA,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Grass/Pasture/Shrubland,257679000,25767.9,21.04856881347709,grassPastureHay,NA,NA,NA,NA,NA,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Other Crops,42492600,4249.26,3.4710178755876746,all cult,NA,NA,NA,NA,NA,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Sorghum,585000,58.5,0.04778586053145229,all cult,Sorghum,NA,NA,112,6552,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Soybeans,115046100,11504.61,9.397567332115408,all cult,Soybeans,NA,NA,56,644258.16,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20091,county,Wheat,1164600,116.46,0.095130620811845,all cult,Wheat,NA,NA,89,10364.939999999999,1.2903494941953457,0.1075291245162788,7.079184982351204,17.573867268674725
2019,20103,county,Corn,63535500,6353.55,5.379687270194498,all cult,Corn,NA,NA,250,1588387.5,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Developed,108752400,10875.24,9.208299326881823,developed,NA,NA,NA,NA,NA,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Double Crop,1946699.9999999998,194.67,0.1648312708468121,all cult,NA,NA,NA,NA,NA,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Grass/Pasture/Shrubland,338768100,33876.81,28.684222759212982,grassPastureHay,NA,NA,NA,NA,NA,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Other Crops,96902099.99999999,9690.21,8.204908969396863,all cult,NA,NA,NA,NA,NA,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Sorghum,918900,91.89,0.07780523695543003,all cult,Sorghum,NA,NA,112,10291.68,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Soybeans,144667800,14466.78,12.24933339734548,all cult,Soybeans,NA,NA,56,810139.68,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20103,county,Wheat,5179500,517.95,0.43855939145788425,all cult,Wheat,NA,NA,89,46097.55,1.2540264711511486,0.10450220592926238,6.307456426682838,17.550290729796988
2019,20117,county,Corn,547577100,54757.71,23.536764213784824,all cult,Corn,0.0907692116319312,14,250,13689427.5,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Developed,92840400.00000001,9284.04,3.990602609775808,developed,NA,NA,NA,NA,NA,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Double Crop,825300,82.53,0.03547425833848167,all cult,NA,NA,NA,NA,NA,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Grass/Pasture/Shrubland,626974200,62697.42,26.949527132391708,grassPastureHay,NA,NA,NA,NA,NA,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Other Crops,44920800,4492.08,1.9308518889752424,all cult,NA,NA,NA,NA,NA,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Sorghum,28591200,2859.12,1.228949006430628,all cult,Sorghum,NA,NA,112,320221.44,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Soybeans,603058500,60305.85,25.921547343047685,all cult,Soybeans,0.06267738824426636,4,56,3377127.6,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20117,county,Wheat,47191500,4719.15,2.0284544558105635,all cult,Wheat,NA,NA,89,420004.35,1.1895369795970618,0.09912808163308849,5.056690960460262,16.689136997858704
2019,20127,county,Corn,94888799.99999999,9488.88,5.240549742774063,all cult,Corn,NA,NA,250,2372220,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Developed,63748800,6374.88,3.520739617764744,developed,NA,NA,NA,NA,NA,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Double Crop,9035100,903.51,0.49899346372741504,all cult,NA,NA,NA,NA,NA,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Grass/Pasture/Shrubland,1155285900,115528.59,63.80450828839129,grassPastureHay,NA,NA,NA,NA,NA,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Other Crops,64881899.99999999,6488.19,3.583318835897308,all cult,NA,NA,NA,NA,NA,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Sorghum,24120900,2412.09,1.3321569699530285,all cult,Sorghum,NA,NA,112,270154.08,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Soybeans,203649300,20364.93,11.247210279096356,all cult,Soybeans,NA,NA,56,1140436.08,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20127,county,Wheat,49304700,4930.47,2.723016129433109,all cult,Wheat,NA,NA,89,438811.83,1.1070412165550765,0.09225343471292305,6.339741402703385,17.84590349626973
2019,20131,county,Corn,488605500,48860.55,25.959503948472612,all cult,Corn,0.08496096989610051,10,250,12215137.5,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Developed,78179400,7817.94,4.153654518807545,developed,NA,NA,NA,NA,NA,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Double Crop,621900,62.19,0.03304141174332895,all cult,NA,NA,NA,NA,NA,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Grass/Pasture/Shrubland,489071700,48907.17,25.984273053079043,grassPastureHay,NA,NA,NA,NA,NA,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Other Crops,92021400,9202.14,4.889076968318975,all cult,NA,NA,NA,NA,NA,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Sorghum,13384800,1338.48,0.7111315129475951,all cult,Sorghum,NA,NA,112,149909.76,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Soybeans,484174800.00000006,48417.48,25.72410182110299,all cult,Soybeans,0.05046646753395173,5,56,2711378.8800000004,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20131,county,Wheat,26035200,2603.52,1.3832445136194214,all cult,Wheat,NA,NA,89,231713.28,1.2462923612867791,0.10385769677389826,5.042344029744489,16.439776957476603
2019,20139,county,Corn,120316500,12031.65,6.499634384930436,all cult,Corn,NA,NA,250,3007912.5,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Developed,88370100,8837.01,4.773853466147545,developed,NA,NA,NA,NA,NA,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Double Crop,7548300,754.83,0.4077677644194306,all cult,NA,NA,NA,NA,NA,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Grass/Pasture/Shrubland,846656100,84665.61,45.73732696488928,grassPastureHay,NA,NA,NA,NA,NA,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Other Crops,79264800,7926.48,4.281974788118288,all cult,NA,NA,NA,NA,NA,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Sorghum,5137200,513.72,0.27751739588721946,all cult,Sorghum,NA,NA,112,57536.64,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Soybeans,330686100,33068.61,17.86403981314736,all cult,Soybeans,NA,NA,56,1851842.1600000001,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20139,county,Wheat,14591700,1459.17,0.7882602556971773,all cult,Wheat,NA,NA,89,129866.13,1.3349931507837283,0.11124942923197736,6.8817417301544,17.963195863488625
2019,20149,county,Corn,167202000,16720.2,7.540993854118423,all cult,Corn,0.0815830293059521,52,250,4180050,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Developed,93360600,9336.06,4.210665606971259,developed,NA,NA,NA,NA,NA,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Double Crop,1110600,111.06,0.05008927987933111,all cult,NA,NA,NA,NA,NA,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Grass/Pasture/Shrubland,1307686500,130768.65,58.97809750848453,grassPastureHay,NA,NA,NA,NA,NA,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Other Crops,62111700,6211.17,2.8013058932838555,all cult,NA,NA,NA,NA,NA,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Sorghum,12312900,1231.29,0.5553253144482406,all cult,Sorghum,NA,NA,112,137904.47999999998,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Soybeans,174780900,17478.09,7.882810568756874,all cult,Soybeans,0.045765420124969855,48,56,978773.04,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20149,county,Wheat,11624400,1162.44,0.52427320820214,all cult,Wheat,NA,NA,89,103457.16,1.3135721590757707,0.10946434658964757,5.4948147080161585,17.032593750231218
2019,20161,county,Corn,89408700.00000001,8940.87,5.608441652289377,all cult,Corn,0.08607325369391913,9,250,2235217.5,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Developed,121777200,12177.72,7.6388575248177615,developed,NA,NA,NA,NA,NA,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Double Crop,1442700,144.27,0.09049789082894488,all cult,NA,NA,NA,NA,NA,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Grass/Pasture/Shrubland,797388300,79738.83,50.01868671357729,grassPastureHay,NA,NA,NA,NA,NA,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Other Crops,36979200,3697.92,2.3196365180160243,all cult,NA,NA,NA,NA,NA,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Sorghum,24597000,2459.7,1.5429241150062778,all cult,Sorghum,NA,NA,112,275486.39999999997,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Soybeans,142956900,14295.69,8.96742075930158,all cult,Soybeans,0.034815711044833074,10,56,800558.64,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20161,county,Wheat,25636500,2563.65,1.6081300188786618,all cult,Wheat,NA,NA,89,228164.85,1.2067539060583803,0.10056282550486503,5.881934698422773,17.372978564103466
2019,20177,county,Corn,138064500,13806.45,9.479930886511498,all cult,Corn,0.06638780442578676,85,250,3451612.5,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Developed,241759800,24175.98,16.599967371314442,developed,NA,NA,NA,NA,NA,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Double Crop,1226700,122.67,0.0842289742727758,all cult,NA,NA,NA,NA,NA,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Grass/Pasture/Shrubland,547380000,54738,37.58478514504934,grassPastureHay,NA,NA,NA,NA,NA,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Other Crops,51819300,5181.93,3.5580716446835017,all cult,NA,NA,NA,NA,NA,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Sorghum,1297800,129.78,0.08911091775593742,all cult,Sorghum,NA,NA,112,14535.36,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Soybeans,167694300,16769.43,11.514403587177917,all cult,Soybeans,0.028194809306797786,24,56,939088.0800000001,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20177,county,Wheat,6336900.000000001,633.69,0.4351109375308984,all cult,Wheat,NA,NA,89,56398.41,1.2463074767895947,0.10385895639913291,6.566725904993573,17.762227333520453
2019,20197,county,Corn,109552500,10955.25,5.3010158266187855,all cult,Corn,0.0859779160819259,27,250,2738812.5,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Developed,64709100,6470.91,3.131137703167501,developed,NA,NA,NA,NA,NA,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Double Crop,560700,56.07,0.02713109763798318,all cult,NA,NA,NA,NA,NA,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Grass/Pasture/Shrubland,1494268200,149426.82,72.30450585256534,grassPastureHay,NA,NA,NA,NA,NA,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Other Crops,61410600.00000001,6141.06,2.9715302026166053,all cult,NA,NA,NA,NA,NA,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Sorghum,5830200,583.02,0.28211115649896484,all cult,Sorghum,NA,NA,112,65298.24,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Soybeans,133555500,13355.55,6.462470680559414,all cult,Soybeans,0.07579847278130705,24,56,747910.7999999999,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20197,county,Wheat,5739299.999999999,573.93,0.27771269604722115,all cult,Wheat,NA,NA,89,51079.77,1.2293335373790526,0.10244446144825439,6.184424553847917,17.629464597624516
2019,20209,county,Corn,3633300,363.33,0.9291053707215584,all cult,Corn,NA,NA,250,90832.5,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Developed,196881300,19688.13,50.34637195514886,developed,NA,NA,NA,NA,NA,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Double Crop,16200.000000000002,1.62,0.00414265461307605,all cult,NA,NA,NA,NA,NA,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Grass/Pasture/Shrubland,51573600.00000001,5157.360000000001,13.18837110820614,grassPastureHay,NA,NA,NA,NA,NA,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Other Crops,6378300,637.83,1.6310551801594464,all cult,NA,NA,NA,NA,NA,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Sorghum,46800,4.68,0.01196766888221972,all cult,Sorghum,NA,NA,112,524.16,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Soybeans,11678400,1167.84,2.98639368107083,all cult,Soybeans,NA,NA,56,65399.03999999999,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2019,20209,county,Wheat,55800,5.58,0.01426914366726198,all cult,Wheat,NA,NA,89,496.62,1.233351725732458,0.10277931047770485,7.082692236187837,17.661284120055473
2020,20005,county,Corn,261026100,26102.61,23.523805738748027,all cult,Corn,0.08210093819896608,9,250,6525652.5,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Developed,59396400,5939.64,5.352833970169931,developed,NA,NA,NA,NA,NA,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Double Crop,751499.9999999999,75.14999999999999,0.06772556465682604,all cult,NA,NA,NA,NA,NA,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Grass/Pasture/Shrubland,231977700,23197.77,20.905949062264533,grassPastureHay,NA,NA,NA,NA,NA,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Other Crops,53163899.99999999,5316.389999999999,4.791157880051941,all cult,NA,NA,NA,NA,NA,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Sorghum,828000,82.8,0.07461978381350894,all cult,Sorghum,NA,NA,112,9273.6,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Soybeans,286834500,28683.45,25.849671956830832,all cult,Soybeans,NA,NA,56,1606273.2,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20005,county,Wheat,3527100,352.71,0.31786405735341466,all cult,Wheat,NA,NA,89,31391.19,0.9440530113010521,0.07867108427508768,6.104307206854786,18.43053028152652
2020,20013,county,Corn,527919300,52791.93,35.441262836330594,all cult,Corn,0.09237760248773594,23,250,13197982.5,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Developed,67783500,6778.35,4.550568315017873,developed,NA,NA,NA,NA,NA,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Double Crop,235799.99999999997,23.58,0.01583016528626014,all cult,NA,NA,NA,NA,NA,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Grass/Pasture/Shrubland,204013800,20401.38,13.696234837481,grassPastureHay,NA,NA,NA,NA,NA,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Other Crops,45413100.00000001,4541.31,3.0487569090816815,all cult,NA,NA,NA,NA,NA,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Sorghum,1480500,148.05,0.09939168662556463,all cult,Sorghum,NA,NA,112,16581.600000000002,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Soybeans,498474900,49847.49,33.46454647180659,all cult,Soybeans,0.10001577512919474,8,56,2791459.44,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20013,county,Wheat,5066100,506.61,0.34010687174182574,all cult,Wheat,NA,NA,89,45088.29,0.9310930765475217,0.07759108971229348,5.46887613932294,18.018191469632686
2020,20045,county,Corn,111623400,11162.34,8.977353582190348,all cult,Corn,0.09353376926075281,11,250,2790585,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Developed,136904400,13690.44,11.0105874373798,developed,NA,NA,NA,NA,NA,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Double Crop,3294900,329.49,0.2649935615467633,all cult,NA,NA,NA,NA,NA,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Grass/Pasture/Shrubland,390594600,39059.46,31.41371640260202,grassPastureHay,NA,NA,NA,NA,NA,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Other Crops,80904600,8090.46,6.506782633620524,all cult,NA,NA,NA,NA,NA,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Sorghum,710100,71.01,0.05711005737787388,all cult,Sorghum,NA,NA,112,7953.120000000001,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Soybeans,167345099.99999997,16734.51,13.45879208971418,all cult,Soybeans,0.06991176902971165,7,56,937132.5599999999,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20045,county,Wheat,4380300,438.03,0.35228726141712563,all cult,Wheat,NA,NA,89,38984.67,0.9521722773104021,0.07934768977586684,7.137469643570825,18.84932891543551
2020,20061,county,Corn,52269300,5226.93,4.89776401475477,all cult,Corn,0.13444466335163383,15,250,1306732.5,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Developed,71821800,7182.179999999999,6.729882120382598,developed,NA,NA,NA,NA,NA,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Double Crop,8068500,806.85,0.7560386106768,all cult,NA,NA,NA,NA,NA,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Grass/Pasture/Shrubland,573110100,57311.01,53.70184839422964,grassPastureHay,NA,NA,NA,NA,NA,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Other Crops,32977800.000000004,3297.78,3.09010226128492,all cult,NA,NA,NA,NA,NA,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Sorghum,7502400,750.24,0.7029936261686341,all cult,Sorghum,NA,NA,112,84026.88,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Soybeans,69464700,6946.47,6.509015960721412,all cult,Soybeans,0.06786026644923414,7,56,389002.32,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20061,county,Wheat,18142200,1814.22,1.6999694717259268,all cult,Wheat,NA,NA,89,161465.58000000002,0.8539074997391551,0.07115895831159627,6.59814532597862,19.00099267959597
2020,20085,county,Corn,163164600,16316.46,9.59399088302564,all cult,Corn,NA,NA,250,4079115,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
